reviewId,content,score
6b5b4f4c-58d2-4e71-9c44-40349e021a34,"apk yang bagus,bisa donlod lagu trus di dengarkan ofline",5
dc02d102-ec38-4aec-b217-2f9608ebcb1d,Mantap,5
97c6a62f-9ac9-4664-a4b1-f5bf5b4ab387,"sudah terlanjur langganan tapi cari lagu noah ga da,,payah",1
1fe2533e-2dac-45e0-937b-dc1ed43b7a15,aplikasi joox ini kurang bagus ditambah lagi suka kesalahan jaringan padahal jaringan bagus.🙏,1
592c222c-7226-4adc-8f35-3449c95b151e,"Kurang update lagunya. Kalo bisa sama dong trendingnya kaya youtube (2018). EDIT: Makin kacau ni aplikasi, nyari artis avicii yang keluar malah karaoke bahasa cina semua. pantes ditinggalin nih aplikasi. 😹",3
ce48eef4-d946-4255-920e-10c73f037b62,satu kata untuk aplikasi ini.....TAEEEEEEKK,1
7c8e44f2-ba02-45e5-90ce-7f62ea0fcaca,"Apa ini, banyak lagu tidak ada, bermasalah aplikasinya Padahal uda bayar, sia"" aja",1
f9f7d9f9-ccb3-4013-a426-d6663c093dde,satu kata perfecto,5
48979593-be56-4646-ab00-7526a54e8f32,Ekh..,5
69e0f876-56f9-4c81-ad0c-e1376c824fe5,keren lagu jadulnya tapi kalo bisa kurangi iklannya,5
f6ba0231-c6e9-4ab0-84cb-2ed64a77b193,"mudah2an GK kek apk music sebelah, norak, GK tepakek",5
abf08433-2523-4f7d-a581-9f34c4513c47,saya sayangat teribur luarbiasa,5
48a5a4ba-57f0-48cf-8ae0-26f00d819b55,"jelek banget, masa gada mcr.. sekalinya ada yang nyanyi orang china wkwk",1
40e44c60-7fe1-42af-89af-61456b114bda,Bgus,5
f8c82bf9-1f70-4605-9818-89c246c7e6bf,sangat nyaman dan enak nggak ad iklannya,5
85595ffd-99be-4187-9a8f-eb9f2ab8726f,"dl pernah pk,trus sy unistal,skrng download lg, sy unistal lg gara² lagunya berkurang,yg sy cari ga muncul lg",1
bb1251ef-5632-4e24-8b4b-6ecf02cb1c6a,ok,5
b705f949-152b-4257-b282-d30e008aa765,ga jelas,1
0c7cd2d6-91b9-4a73-b664-ba10243a6969,mantab banget sama yang namanya joox,5
8545bbe8-8ff0-44cf-8710-805fd7073ce8,music dari aplikasi ini tidak mirip dari penyanyi asli nya atau di nyanyikan orang lain,1
4cbd5a7c-7a01-4bb4-b04d-85edb681f8ca,👍👍👍❤️❤️,5
aff37ad8-3caf-4863-b5e8-ac7cec981e18,Oke...mantap,4
7d5a3c4a-f9fd-4d2d-8d48-2a3cbf848f8f,ok,5
f55ab32a-5537-4824-a4c4-2a0482b0e8dd,siiip,5
58bb894a-9d0e-4d6a-907b-afe5db13fea5,mtop makin ter baik amiin,5
c2331fd3-9b1d-4279-bed5-b30b0530a8c2,"sekarang cari album yang dicari sulit yang keluar hanya lagu yg saya tidak suka, sudah tidak seperti yang dulu mudah mencari lagu yang saya suka. maaf saya uninstall.",2
3cbd1d6c-4451-4831-a3ed-58e2a58929a7,"suara putus"" tidak enak di dengar",1
317ff7b1-5731-4082-8076-848958c341e6,ok bingitttt,5
1122f2b2-8813-452d-a6ce-5db293c1256d,good jop,5
4807edc0-041b-493b-88de-9a060b6ade6b,kren,5
609f6866-291c-494d-9003-d5d092b8810d,mantap la,5
6b16029e-9963-4218-90d9-7f968293679f,krenn banget,5
7af33c12-e655-4968-92bc-6b48dace7486,sangat bagus,5
98144549-dd4f-41a2-b7a7-9fef828a0c5e,joox semakin di depand,5
a700c08e-2b67-4b17-9a55-7a0f32763f48,bagus cuma kebanyakan yg vip,5
aee29573-2e98-4df9-9825-84b2aa0d9f52,mantafff,5
b4773f90-6481-43a0-aa6d-54abfd0bfe02,bagus,5
32280180-b319-41b3-8b43-6d4714b63f10,Versi sekarang g bisa dengeri lagu yang saya piling dgn lalsan hak cipta😥,5
6ec736a5-0d41-4c51-b743-d88d5f659fc9,Mantul .moga lebih baik lagi..kualitas untuk nex..,5
5f450314-a5fd-485a-90e5-164e809660ed,mantap betul lebih di tingkat kan lagi bosku....👍👍👍,5
a8fe5167-9bef-4f1b-8e1a-22007e3f3b9e,mencari lagu dgn sangat mudah,5
9e9c1dbb-466a-4d13-82f0-8556fe74b3e1,sangat bagus,5
9d974021-aef9-448c-8f75-f732271803f1,bagus,5
29786b10-8d57-45b8-ada7-098158de9a6b,saya suka aplikasi ini karna mengandung Musikan yang indah 🎉😻🥳👍,5
f99725af-49b2-4915-bcf6-6abd750ab057,pokoknya mantap deeeh,5
1aab61fa-2262-4519-81eb-ee02161413d6,good,5
cf6d29f7-a706-4b57-b0f6-21e9c2349bc1,"udah vip tapi buffering, trus ga lengkap lagi",1
5dfcf619-c797-4989-87e3-2a6464e9d2be,udah 3 taun pake apk ini... betah👍👍👍👍,5
da351509-e02c-42a4-827e-1ed7ffcfd26e,bagus banget,5
0e0a5e26-b0fc-4f35-a241-62fc0d4d29a0,sayang banyak iklan,2
a00307d7-56ea-4d47-be7c-9cdb10b600c7,moga konsisten yaaa,5
21477a26-9d0d-4411-b78a-21526e687f56,iklan terussss... lagu sepotong² blm hbs ganti belhm hbs ganti,1
e3bca97d-ebc6-4c77-81c0-a07f9f6070d3,aplikasi tidak jelas mau dengar lagu susah bnyak gak karuan mucul layar ny tp gak bisa dbuka,1
b1746884-398b-4213-8849-85419d4cf9e0,"kasih bintang 4 dulu masih coba2, moga bagus ...",4
60f0d2eb-314e-403c-a36e-31420e812817,"Dibuka gabisa, search lagu ga bisa, Emag wajarlah kalah sama YT Music atau Spotify, jelek bgt ni app ... vak lah",1
bf954d13-a64f-41b5-a968-01020f74c26f,Joox music pokoknya asyik dechh👍👍👍,5
1b8a0515-d208-42ab-a034-c0616a461844,oke bangettttt,5
595a73c8-9bd0-4d9b-8933-b71d2552167c,"Sejauh ini sudah ok suara jernih ,sudah ok lah mantap👍👍👍, masih banyak kekurangan dan kelemahannya tambahin pencarian lagu dan DJ zaman dulu",5
3de2903b-a962-471e-b2a8-37871e6b3114,good job,5
a6498f53-558b-44cd-81c8-6d12344a55c8,apk yang sangat bagus untuk mendengar lagu/musik,5
3afdbc0f-f10f-4dfb-adb8-1b2c199b0e4c,bagus dan menyenangkan,5
ce5ef1ae-0d08-401d-a50f-1af202519f4e,asu banget semua VIP,1
1890be42-d1fc-426d-99f9-a31afc89372d,sangat bagus,5
72c9667e-d7e4-4adc-bb00-2e43eea942b0,bagus tapi aga lambat,4
f25fb327-7afe-4abf-a75d-540aeb795b3e,Just love :v,4
aa1017bc-5be6-4fbf-ac92-7de894b1b9b1,lebih dicanggihkan aplikasinya,5
1150a83b-c7df-4f20-a774-b0f6943317b7,ok,5
5136b07f-5645-4ee0-9867-e3f2bd839ac1,ajiiiiib dan muantabbb,5
68ed7d9f-33c7-4fe4-9de6-b82685f67404,ok,5
1596adfd-7ad9-4356-b615-2d980d5e60e6,banyak iklan,4
d84b1d33-40db-4b25-927b-268c2e69e677,Saya tidak mau vip,1
66a4fa68-2b07-48df-bdb2-6ce9be3df1f3,sangat bagus👍🏼👍🏼👍🏼,5
eb9b658c-0f3d-42d9-8fdd-d9fc7e7d54f8,hilangkan iklannya,5
005e605a-8731-487d-858a-19a2d8b5ccd0,dumb music app totally trash.....,1
89b2e7e7-9376-42fd-9aa8-725edbfe02bb,gak lengkap oyy,1
d29dc68e-a80d-43df-bc90-60943da894a8,good,5
bf6519f1-aadb-4c8a-8219-df91ff56e089,lagu tidak lengkap,1
d6a283c8-a717-4299-a6cc-e3e5c5b59fb6,Masih banyak lagu yang aku mau download tapi gak ada padahal lagunya itu populer,2
bf196633-5041-4eb7-a3dd-dea0226138e9,download ulang lgi setelah di uninstall di THN 2022 karena banyak lagu yg gak bisa di putar. semoga sekarang menjadi lebih baik lagi,4
6ac26633-7e8e-476f-b8ad-e088e3c0f77f,sangat keren semoga berkembang terus menerus,4
f97d5897-009a-4599-885f-16e3aa304869,"lagu yang klik' yg keluar beda, malah banyak suara penggadaian emas iklan",1
d1213f2e-8c48-4361-8ecb-8f02e2c6d995,penampilan semakin woooowww nambah mantep buat dengerin music pilihan,5
e204ee0b-71b5-4cae-be80-c070e6a65cc4,"loadingnya lama,masa nyari lagu sma setel musik bisa bermenit2 baru muncul,hp gw ram gede,signal juga bagus,pake wifi juga sama,kyknya berat bener aplikasinya,proses loadingnya lemot,ga bagus,aplikasi burik",1
69bd7c1a-ac7a-4525-82ed-d23ddbb65160,iklan semua isinya,1
d085045c-5552-4a69-a515-33df9e5ee7f4,"mudah di downlod...klo bisa jgn banyak bnyak iklan nya lagi enak""dengerin musik iklan nya masuk",5
a2d9af4c-8319-4070-b38f-997440d953da,Sangat memuaskan,5
a9e30e43-75d4-459b-aeae-5501bf3a37d5,"audionya tetap bening, nyaman untuk telingga",5
6199dd88-198d-4c21-96a3-8063e2d2f854,saya sudah bayar kok masih ada iklan,1
8d4ff6dc-1170-4aca-add3-c9e6b6b4898e,aplikasi rusak,1
2a2e0c67-5840-4012-8650-ada55cca0c18,sᴇʀᴜᴜᴜ,4
8bdc690d-8ea8-4852-a2b8-78979a4a2c72,baguss,5
7ab0f300-913f-48d7-b9e4-54b74d3e820d,"joox sangat bagus,, musiknya saya suka",5
f7f479e9-2bb1-4f94-baa5-c89acca6027a,good,5
9977da73-4cc5-4d7e-b352-8b309ac70c3a,Bagus...lebih di tingkatkan kualitas terbaik,5
160543f5-f128-4025-87e9-7cd4e81cb812,mantaap,5
98e0a862-5de2-4320-97e9-d59e38b6ad6c,ok banget joox 👍🫰,5
37d8ddc0-5375-4e8f-9b86-4afab518153c,mntap,5
40d73998-0eca-4521-bdc6-e1c272486e19,Luar biasa,5
4fc0e808-6c7c-4e9b-9415-0c6bdeedea55,lumayan lah👍,4
a173d409-6ab8-46cd-8e36-c82a5f4a77ae,Baik sekali untuk di dengarkan 💯,5
e89c9990-3f66-4c91-b252-c63dd6801d1b,kontollll gak bisa di install,1
f47bb335-d47e-4a41-b3be-760649a79218,nyesel langganan langganan tapi musiknya tidak lengkap sangat tidak rekomendasi mending spot*f* lebih lengkap,1
36df4d69-959e-45b3-b94c-5d5a379a87a9,Joss joxx,5
d51aba1c-919a-43b6-9877-9037257298a1,Tambah Ok aja,4
34cc50c3-48c8-46c9-b377-bf70ff39bb28,Heedeeehhh ..... Mau dengerin lagu aja ribetnya minta ampun. UNRECOMMENDED.,1
e8b2a7cf-b45c-4938-b7a7-41ac1eec031e,aplikasi tolol,1
287cef13-9705-4b01-bc33-6f1320390b52,ok,5
dd31cbbd-c5e6-4d32-8449-e4ac48778b12,nyaman,5
3b3b86ae-b2ac-4e48-9e13-4a8002f00ab5,the besttt,5
963f69a7-6513-46e2-8b64-1e9887a7efab,Saya sangat puas,5
6638b1b9-22ca-4c27-864b-7d5a991b9751,mantap,5
345721b7-2e93-46c1-9771-a4ce142c968d,"Joox udah ga jelas lagi, beda jauh sama Spotify. Ini yg kita cari lagu apa yg keluar apa, tidak sesuai. Disarankan jangan pakai lagi aplikasi joox ini jeles banget.",1
c57b5cc5-1e00-491c-ad18-f5499f920d84,Tambahkan Mode Karaoke Koplo,5
dbbea637-9a96-42bb-84d3-f05dc669dd2d,Good,5
98767b68-a663-4022-8db4-d573721e7b5b,bagus,5
2eb9c976-e929-4721-9369-0724d29ee4d4,blom paham baru pemula,3
7be73c0d-3ac6-477c-987a-3ba4978d0b34,sanGat baGusz..,5
244173e8-aacc-4d90-b7bb-54961c7dcaee,joss joox,5
9bfacbfa-0617-4555-b793-4f9cbaad0597,For all good...,5
97883533-0cd3-413a-8da3-ffceae9936c8,baik,4
3a214696-64f1-4d01-a825-5740365fc759,mantap,5
37bc051f-c492-4f8f-9be7-3232b04ab140,Bagus,5
b388b7ba-1629-4d84-9834-6390cdf23052,bagus,4
8a666de4-1a07-40bb-b652-5b79cb8f3987,Mantap Alhamdulillah,5
5516841f-d162-42f1-9721-63860f091de2,Bagus...tapi belum paham ya .,5
289a98be-af32-4da0-8a46-ea5bf03ebbc5,Sungguh mantap dan mantul...,5
4c3ed739-ed7f-4228-b3bb-efdf5ae5a4ed,☺️,5
08602559-994d-4de6-850c-d2b36cbb700a,Kembali lagi ke joox yang ga ada iklan dan gidak harus berlangganan,5
7e6dcd0d-2109-437c-9c6c-971579baf71e,coba download lagi kalau lebih baik dari yang dulu aku tambah bintangnya,2
3f25e476-5f3b-4da9-a12d-705fb5f8f662,Asik banget,5
8f3581b8-7a7c-4327-bb0c-16d5981c3246,Good,5
15f709c6-c9eb-4e7f-a5c5-31d5404db160,Bagus,4
316b359e-0684-47ae-b9c9-8f2994f6c9e3,👍,3
198e0235-bf88-4804-8302-343a5041d66f,Banyakin iklannya satu lagu satu iklan,1
dd40611d-a373-4da3-b6ab-ab64d7db5869,"Bagus sih,, tapi kok banyak lagu yg viral GK ada",3
410f1f13-7562-404a-9efd-0167986dc1ce,Very good 👍🏼👍🏼👍🏼,5
e62eb0b0-3053-4411-8db5-275530d6a040,asal jangan rese aja kasih bintang 5 wkwkwk,5
ef536131-cdd7-42d9-9394-5e2ae3a2e837,Dari dulu aplikasi ini sangat bagus,5
d9c28872-acd4-422d-b50a-88c36285c6fb,Menghibur,5
bb1d9b97-40a3-4bb2-b50b-35f4070592eb,keren dari dulu sampai sekarang,5
65d0bcd5-2f3b-4660-8174-4b6d30245531,Butuh ruang dan data besar,4
93921685-cbfc-4306-8215-472de89e523a,"Mengecewakan,LG yang di putar gak sesuai",1
7ab6e683-0bed-4bb3-978e-555cff1e78bb,"Kualitas suaranya paling mantap diantara app lainnya, tapi koleksi lagunya sangat kurang ... , mohon di tambah meski hanya lagu-lagu yang sedang viral",4
048a77b3-ea46-49af-97c5-9288023ef01b,"Iklan muncul trus hadehh, trus gtu lagunya blm selesai ganti sendiri",1
39901a93-501f-4f49-8440-ae92072648b9,Saya Sangat membutuh Kan sekali aplikasi ini,5
e7d8a3cb-8f24-4f88-889d-dee157198821,Mantap bagus,5
94b43b99-7fa1-49ff-a89d-599182935548,Good,5
5fc2287b-72ff-4bdb-a818-86562c90e413,musik bagus lagu lama ada jg ada,5
71026d9a-e45b-4d04-943d-e8a95ccd8e07,Keren musiknya,5
a50ae190-fa36-47f8-a287-68d2a9b331ab,Dengarkan iklan,1
7b36c495-97fb-4293-b517-3ceb2d41483f,Mantap,5
5bc038ba-6ff6-4029-b985-5e4cb9fe850a,Sangat suka sekali,4
c7e4b41c-c0c9-46c2-bf9b-1eeba18098a3,Keren banget 👍👍👍,5
df7a6228-299d-4af3-9d04-106076721fef,Oke Bg..,5
2b7434ab-9b83-4b50-80ac-ea44c4cb395d,👍👍👍,5
d22d30e1-3ab3-454e-89ef-df5aa7206837,Mantap dan puas banget,5
b2ab2e17-236e-4f9e-a01c-45d3fbdec6f5,"Seperti ini yg ku sukai,iklan samasekali tidak ada Mudah2an bisa di pertahankan.👍",5
d7c1e872-80ed-4f14-b0cd-5378a103f9a1,bagus,5
d0bf488d-5b5b-4b7f-85a3-fc21dc70d14f,Mantapppp,5
ee48c604-3316-4031-accc-5b50de888dcb,Mantap,5
5c7fa993-ebf6-4b4d-8ca9-17c53204ffbe,josss,5
dfcc00ba-6652-46d6-970b-688269667275,Good,5
91481810-1aaf-4f52-b3a9-2f2abec5b75f,Download kembali setelah uninstall di tahun 2021 karna lagu banyak yg dikurangi (rata2 lagu di dalam playlist). Mau coba menikmati lagu di joox lagi.,4
d3db814e-c5b8-4533-9d94-782a3147d796,Bagus,5
6af67dc4-27d7-499c-a011-976ac26f9ae5,Bagus,5
de8536bf-c07f-4432-b792-4a53ddf61cb9,best banget and recoment..,5
e370df76-00fe-4c58-b94a-cd7ccba3f609,App yg baik untuk menemaniku,5
e1079584-cc3f-493e-8c60-bf33ab9d6dfa,Apk tolol katanya gak pake iklan..pas diputer lagunya cuma separo..tolol.. tolol...auto UNINSTALL,1
ea37637e-5f42-4d3a-ad2d-26b5db9e3016,Oklh,4
f6ef2706-8b22-483e-b31a-2f2774174881,Mantap,5
1c78de1b-403e-475f-ba90-9ec28f50439b,👍👍,5
429b9d1d-7744-49f9-90d6-69f0c10fe3af,Top,5
c7d2e0c8-66db-4901-a0b2-ed970d5e5c83,Cukup bagus,5
ec3d8206-e3e8-480d-9422-15f395fa95c6,Sangat menarik,5
2cdd008c-8252-45cf-b247-3ba3a1bf6bb1,Mantappp download bisa sambilkan lagu,5
2ab7931a-17e3-4a7b-893e-a9082dfbc835,saya pengguna baru joox..saya nilai lebih baik dari app serupa.. keerreen,5
ef322c75-ce42-4fd7-9e61-b75280cde4c0,Apk payah eror mulu,1
2743e5c1-0660-43bc-867d-96d3e1d8a5d8,Ok 86 sesuai dengan ekspektasi ada pengaturan suara 3d. Top markotop,5
0ff7a01f-8443-4ab1-b319-bdd3b897d58f,Bagusss,5
c847aa71-eefa-4265-b2f9-7bdde002860f,Aplikasi ini lebih bagus dari pada spotify lengkap hanya kurang lirik saja tapi ini sudah bagus good job,4
857b872c-1283-40d0-8421-35a0ee1ef2fa,Mantap,5
c4fc2867-b304-40ea-819f-ca1d415e8123,sangat baggus,5
993f9e16-3d3b-4afe-bbc5-4e60b8c0c97c,Gak bisa search lagu manual.,1
b2445c07-2476-49a3-a428-0e1ed0c0f712,Mantap,5
536460df-b3a9-46a4-a031-d42a08515ee5,Udah Lama Coba Dari Waktu SMA Kelas 11 Atau 12,5
9ee2c55b-1f24-4650-93a4-104dda3eb7cd,Bru kali nyoba aplikasi ini semoga sesuai yang d anjurkn teman,4
4266196f-f25f-491b-8445-3efcc37485d6,Lumaya,5
9960b07c-0d70-4a22-b90c-6acaf0609fdf,Bagus banget,5
7471fed4-006b-4791-a979-f7fd3843bc8c,Ok,5
7a2e1af6-89eb-43ab-949e-d9b30582765d,terbaik,5
3300d328-b1a7-4234-a245-bdeadd96217e,Mantab di banding aplikasi yang di sebelah... banyak iklan dan harus langganan 😫😫,5
399f53fa-5694-4b95-966d-999c160756bd,"Lagu2'y bgus,cmn syang bnget hrus berbayar,dri espek mah kga ada berbayar, tau'y berbayar 😥😥😥😥😥",3
c5882b6f-d453-4f26-b1d3-3acd7aaff835,Saya baru download JOOX-unduhan sambil dengarkan kualitas ya tampaknya bagus kalau tidak bagus saya Laporkan 🦾,5
135866d8-3b42-4a8e-bd42-82bac84ea12b,Keren,5
1ab2c8c4-47b4-4569-81d9-4b4afd09faa9,Ini lagunya pada kemana wooiii.. Kurang suka sama lagu2 yg ada dijoox kureng lengkap,1
dce63cd1-9104-4182-be69-a17062faa439,Terima kasih ges joxx,5
13e193f2-883f-49f1-a9dc-7a76397b3d16,Masih keren aplikasi sebelah,1
8f8b530d-3c58-4203-b29c-fb2ca6ff1ebd,Sangat lama joox nih tapi sah sabar ajah,5
2c569d36-e240-4d26-9a37-b71822a8565c,Ok,5
d7a3501e-1fbe-4483-8040-cd1f371ab7c7,Nie knpa ya musik yg udh saya download tpi gk masuk di daftar musik ya,1
e8bc0544-42b7-4d4d-b20b-980704d9476a,lumayan enak,5
6bf7c5aa-6a91-4e2e-bec5-afe00bc4dce4,👍🏻👍🏻,5
3ad47b3a-2a2d-4085-9d1a-d04c11cfe6ea,lumayan membantu,5
1739d491-26b0-4ade-8b69-d06e6b5cfddf,Ok lah,4
754d0efa-dd9e-4bc9-9c62-f5ff62657b4a,the best,5
b2b1e6c5-ee12-48e8-b59c-2f8e4092d873,"Baru pakai dan enak bagus.. Aku suka dan senang,semoga kedepannya gk menyulitkan kaum bawah kyk saya ya terimakasih yg sudah buat aplikasi ini sangat membantu saya kerja jd lbh semangat 🙏🏼",5
0cf6e565-4b00-4ca6-a2db-d53d31863ba2,saya suka aplikasi nya sangat bagus untuk sehari hari,5
19f70694-042a-4811-85e0-a4bcb254f7ee,"Daftar lagunya sangat kurang,semoga segera ada perbaikan 🙏🏻🤝🏻",2
63abd86e-aab1-4f5c-b194-23dfe6c7cc73,"pesan untuk developer yang terhomat,apknya sudah oke tapi knapa kok saya kasih b3? karna apk ini lagu²nya lama semua jadi tingkatkan lagi yah sekian dari saya terimakasih;)🙏🏻",3
b791dc17-43f2-4572-bd29-98b5804dcb6c,Sooooooooo gooooooooood,5
fbfb4774-b007-4bde-b4a1-3d0fd23fea0d,Terbaik dengerin musik pake joox ...,5
d5fe2740-2de9-4339-a517-bc6268b8d274,sudah bagus dan gak begitu banyak iklan tapi tidak semua lagu ada kadang ada yang tidak sesuai kemauan yang saya cari,4
a8cd5db5-7ca8-429b-bf72-74f9ea55a509,Ok eip,5
ed44d8de-812f-4327-98e5-493f689b8a17,Mantap sekali. Aplikasi terbaik bagi yk suka dengerin musik.. Up the best deh pokok nya,5
2de914e0-9a97-49bf-8ba5-8a26567c4276,sippp,5
c59b771c-aa58-48b6-b203-5b26d9c16a17,Oke,4
4b09f70f-d286-4590-9926-1217eb92be80,Mntappp,5
6fb17710-9a33-4a48-91f8-728871b3f4e2,Lagunya nggk lengkap,1
3f8fe695-4964-4b7a-bda0-486039a234bd,tolong uang saya tiba² ke sedot gimana ini??padahal saya suda tidak memakai aplikasi ini lagi,1
8c0c43de-b9db-4b50-9704-e614c242d499,Ku kasih bintang masih dalam percobaan klo ok ak kasih full bintang,4
ccfa4642-1ffa-4ca1-899c-f0643b6382f0,Pay to sing,1
c7b4fc5b-87c0-427b-9163-9ebe2be07a5f,Dengar musik sangat memuaskan,5
a1e7b03c-17fd-4713-abae-5b1207bb8a8a,Menghibur,5
92caf156-52cf-468a-ad91-a452a122a705,"Sementara bintang 4 dulu,,tapi sejauh pemutar lagu ok sih",4
c7977a85-3689-40d7-9a7c-2bbedbcc562b,Mantap👍,4
59040ef9-1b3e-4966-8578-4573f19d9432,Good,5
1b9c84da-38a8-4bab-873d-c91e41225e6d,Lumayan buat aku tersenyum 😀,4
c38bbf83-27eb-4dcb-a9ce-6d5a2da77bd2,Ternyata pakai Buzzer atau Akun FIKTIF buat bikin REVIEW PALSU... bukannya diperbaiki kualitas pelayanan streamingnya. Malah Pakai BUZZER/ Akun FIKTIF,1
c91907bc-8392-42a1-a76c-a85565ee40c9,Bagus tapi ngeprint,4
1fdbd256-ab1c-419e-a88d-7f3048171538,Lagunya suka ganti2 padahal lagu satu baru diputar,1
a7ecb072-c65c-461f-9eaa-d40d1d4c372a,Keren gak ada iklan,5
d1230329-fcfb-4107-9904-9d2dc113f104,Apaansih baru juga download beberapa menit langsung ada update apk,1
38defca1-80c6-46a2-a35c-16f1428d08f6,the songs in this application are incomplete,3
49d584aa-ae2c-4bc7-9cd9-1faf340bd07e,Simpel,5
985da66f-3f24-42ef-9c37-823160c2c621,Joox pokoknya Joss...,5
79be86ce-2aa7-4cda-beb0-230d6d7eff0a,Ok,5
a239bf19-20fd-4ad0-bbfe-e05a375be3e4,"Alhamdulillah banget cuma langganan sebulan, ternyata apk ini seburuk itu. Lagu yang ngga lengkap, lemot, ngebug. Cukup sekian dan terimakasih",1
736deacc-6717-4e7a-8d9e-b2accee65f6d,🤩,5
584a8dd7-cabd-46b5-a486-2857dbef05da,Bagus banget deh,3
c497885f-8ca1-47be-86ae-32b06490422c,"Nggak semua lagu ada liriknya, kiranya pas udah VIP semuanya bakalan ada liriknya ehh taunya nggak.sekarang pun di joox kalau mau pke fitur sing harus download apk lain lagi, padahal dulu nggak. nggak sama kek Apk sebelah sebelum premium nggak ada liriknya, tapi pas premium liriknya udah ada. Kok makin kesini makin kesana aja sihh joox",2
238a2ad6-a1e7-4880-a4ff-7e8e5ae2e6c3,Top markotop,5
0a05a143-f676-412e-b3f2-7e12ddd61e0d,"Kenapa sekarang musiknya kok setengah setengah saya jadi gak betah mendengarkan nya, pakai aplikasi ni ribet sekali penggunaan nya",2
ed1470a2-4856-4b4b-b0a8-e95dab73f174,Keren,5
f5568fa8-5b92-41de-be9f-a1b8e2a46a9e,Apk jelek dengerin musik saja harus langgangan bayar lagu banyak kepotong eror banyak coveran,1
39d96e3e-0c7a-4573-81e8-1ef3c0d6ea63,JOOX OKE👍,5
f8d572be-2683-479d-a75d-18694be62a20,Ok juga,5
6490d376-5a1e-4a80-bb43-cecc4af066a9,sangat bagus di banding app yg lebih banyak promo premium mencekik,5
0e4b95c6-e322-44f2-b190-96b3dea6bf2a,bagus,5
877333f6-e0d1-4842-a4d6-45adb9a1c218,Kereen,5
b4aa5f52-82e7-4f53-9e3d-b7228c5b0680,Jernih dan mantap,5
0e795ed6-da95-4f26-aa37-4e7c69173e52,Aplikasi bagus banget,5
f559a9b3-af42-4a17-85db-9fc62781735d,"Kirain lagu lengkap secara GRATIS walau ada iklan tpi malah sama aja gk lengkap semua lagu nya, di tambah baru buka udh eror di pencarian lagu, mending ke sebelah lgi...",2
cd1cb015-d6d9-4ff2-aea1-1106d9107353,Good,5
2e7b9b40-ac98-478d-a639-844c99d143ac,Harganya kemahalan untuk 49 ribu/bulan ditambah lagunya udah pada gak lengkap semua dulu joox lagunya banyak dan lengkap untuk albumnya.,2
67605041-7b1a-4682-b143-973d1a9507f2,Gud gud gud...,5
5542d6de-7f87-4dbf-a327-83b2310b95f0,"Bagus dan bisa denger lagu sambil download lagu ,lagu2nya juga enak2 ,pokoknya puas banget apk ini.",5
aaeb052a-d185-408c-a7fa-ff84f40d66e9,Apk memuaskan,5
0cc3a25b-2455-4743-a64c-aafb337be5f6,Suara asyik yg versi VIP mantap,5
5cbc7f24-89d3-4f1d-9c9f-f9c21434843c,😍😍😍😍,5
8aae93c8-b4b8-46c9-8b33-6ca5f0625379,Ngak bisa masuk,5
34229ad3-6d78-4488-be8f-f43ea81cc0fc,Bagus,5
8e2a0041-c346-4c6a-af02-ebb6bcbc5c7a,kenapa punya saya musiknya ga komplit ya?,2
bdb5ce52-a77f-497c-b711-fe8941641406,Mantap suara enak dan jernih,5
5605ccaa-6e7a-43fa-921c-27245ed68818,"Bolak balik error, padahal udah langganan, sinyal kuat, bahkan nyetel yang download....sama saja.!!! Update: koleksi lagunya sedikit banget. VIP g ngaruh.",1
427a6e13-274d-44eb-b55c-ce493c590e86,Harus sekali berbayar ????,1
534c2aa5-960b-410b-8d72-8bf74500db38,Mencari pengalaman,5
5208a272-64a6-4c32-b1af-9a8d3948ef53,Pasti ada iklan nya,2
bcdb35eb-d693-4e81-a23c-eb352bf0d25b,Mantap,5
72fafc23-ec14-4a08-bb03-5f89289503d3,Bagus lagu banyak pilihan,5
f232d578-6cbb-4491-9b87-9756212e0357,Aplikasi Joox sangat mantap lagu lagu terbaru keren pokok endak nyesal,5
50d2e303-0429-484a-9a2a-d174c1508e59,Musiknya enak2,5
9e58d827-f4e8-4e75-886a-cc312d5d4704,"Joox, selama sy menggunakan aplikasi ini sy sangat puas, karena lagu apa yg sy mau dengar semua ada d joox, pokok nya joox sangat rekomen banget.",5
88819e1e-c28c-4511-8028-59a4c6697684,lagunya ga lengkap malesin,1
86240f3d-c9f1-4486-8276-a9bf15389904,Always best music app,5
723c1d8c-5bae-4c7d-b5b9-b30c6ef2560e,Amazink,5
6d297e08-d824-4c77-a9b1-d4bed691dc73,Good apk,5
4eca760d-a4d8-42e2-b9a8-194b8cb514b7,"Aplikasi GAJE, 👎👎👎👎👎👎👎👎👎👎👎👎",1
5e8deca4-b5be-4834-ab28-1b431a054fb0,Mantap,5
acacb001-46aa-4c19-a056-10e7eade2c18,Bebayar. Sedikit gratis nya,1
3df97753-3679-42d9-aa78-3c9212db8a8e,Ok,5
fc7accfa-1469-419f-a314-4c1ae6474d67,Good,5
64fa5af0-8c42-467b-9298-e0faecadea3f,Free seterusnya kalo bisa,5
f9595453-610b-4737-b584-2f75e66d8d82,Jangan berubah please,5
48b75a08-d07e-47c5-9655-0df2ce0dacfc,mantap,5
ae406bc7-756d-48aa-abb5-d4cd4456dbec,Nice,5
81a30e31-2ae0-4f03-8ba8-513f07c777aa,Sangat puas,5
